"propertyid","quickrefid_x","propertynumber","legaldesc","legallocationcode","legallocationdesc","subblock","sublot","taxingunitlist","mapnumber","currmarketvalue","currassessedvalue","currlandvalue","currimprovmentvalue","curragvalue","marketvalue","assessedvalue","landvalue","improvmentvalue","agvalue","squarefootage","nbhdcode","nbhddesc","situs","situsstreetnumber","situsstreetname","situsstreetsuffix","situscity","situsstate","situszip","schooltaxingunits","segclass","actyrbuilt","deeddate","fplumbing","fnumhalfbath","feffyear","fsptb","defaultmarketareadesc","ma","maarea","ma2","maarea2","matotalarea","garage","garagearea","openporch","oparea","datadate","transfervaliditycode","pool","poolarea","patio","patioarea","dg","deck","deckarea","fbedrooms","dgarea"
"223824","R411716","R-16-3022-000E-0018","S7903 - Avery South Sec 1 Ph 1 (resub Pts Blk A,E,I&j), BLOCK E, Lot 18","S7903","S7903 - Avery South Sec 1 Ph 1 (resub Pts Blk A,E,I&j)","E","18","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","827690.0","574147.0","130000.0","697690.0","0.0","567778.0","521952.0","89000.0","478778.0","0.0","3390.0","R251501D","R251501D - Avery Ranch South","9821 CASTLE PINES DR, AUSTIN, TX  78717","9821","CASTLE PINES","DR","AUSTIN","TX","78717","SRR","R5","2002.0","2010-06-14 00:00:00.000","2.0","1.0","2002.0","A1","WEST ROUND ROCK MRA","1.0","1590.0","1.0","1800.0","3390.0","1.0","420.0","1.0","150.0","2022-04-13 04:00:02.307","VALID","nan","nan","1","600","nan","nan","nan","nan","nan"
"223840","R411732","R-16-3022-000G-0001","S7704 - Avery South Sec 1 Ph 1, BLOCK G, Lot 1","S7704","S7704 - Avery South Sec 1 Ph 1","G","1","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","600507.0","600507.0","130000.0","470507.0","0.0","382943.0","382943.0","89000.0","293943.0","0.0","1848.0","R251501D","R251501D - Avery Ranch South","9600 MORGAN CREEK DR, AUSTIN, TX  78717","9600","MORGAN CREEK","DR","AUSTIN","TX","78717","SRR","R5","2002.0","2018-05-30 00:00:00.000","2.0","","2002.0","A1","WEST ROUND ROCK MRA","1.0","1848.0","","0.0","1848.0","1.0","420.0","2.0","337.0","2022-04-13 04:00:02.307","INVALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"223883","R411775","R-16-3022-000J-0030","S7704 - Avery South Sec 1 Ph 1, BLOCK J, Lot 30","S7704","S7704 - Avery South Sec 1 Ph 1","J","30","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","822176.0","583410.0","145000.0","677176.0","0.0","559313.0","530373.0","103000.0","456313.0","0.0","3308.0","R251501D","R251501D - Avery Ranch South","15508 FISHER ISLAND DR, AUSTIN, TX  78717","15508","FISHER ISLAND","DR","AUSTIN","TX","78717","SRR","R5","2005.0","2018-03-29 00:00:00.000","2.0","1.0","2005.0","A1","WEST ROUND ROCK MRA","1.0","2058.0","1.0","1250.0","3308.0","1.0","440.0","2.0","210.0","2022-04-13 04:00:02.307","INVALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"223911","R411803","R-16-3022-000N-0013","S7704 - Avery South Sec 1 Ph 1, BLOCK N, Lot 13","S7704","S7704 - Avery South Sec 1 Ph 1","N","13","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","891955.0","639272.0","153000.0","738955.0","0.0","617702.0","581156.0","106000.0","511702.0","0.0","3824.0","R251501D","R251501D - Avery Ranch South","10108 MORGAN CREEK DR, AUSTIN, TX  78717","10108","MORGAN CREEK","DR","AUSTIN","TX","78717","SRR","R5","2002.0","2003-12-09 00:00:00.000","2.0","","2002.0","A1","WEST ROUND ROCK MRA","1.0","3076.0","1.0","748.0","3824.0","1.0","678.0","2.0","176.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"223931","R411823","R-16-3022-000O-0001","S7704 - Avery South Sec 1 Ph 1, BLOCK O, Lot 1","S7704","S7704 - Avery South Sec 1 Ph 1","O","1","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","823324.0","606947.0","153000.0","670324.0","0.0","572098.0","551770.0","106000.0","466098.0","0.0","3067.0","R251501D","R251501D - Avery Ranch South","15317 WHISTLING STRAITS DR, AUSTIN, TX  78717","15317","WHISTLING STRAITS","DR","AUSTIN","TX","78717","SRR","R5","2002.0","2020-10-21 00:00:00.000","2.0","","2002.0","A1","WEST ROUND ROCK MRA","1.0","3067.0","","0.0","3067.0","1.0","832.0","2.0","183.0","2022-04-13 04:00:02.307","nan","nan","nan","1","150","nan","nan","nan","nan","nan"
"255143","R453557","R-16-3026-000A-0001","S8586 - AVERY SOUTH SEC 2 PH 2, BLOCK A, Lot 1","S8586","S8586 - AVERY SOUTH SEC 2 PH 2","A","1","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","815409.0","598433.0","155000.0","660409.0","0.0","555709.0","544030.0","104000.0","451709.0","0.0","3228.0","R251501D","R251501D - Avery Ranch South","15509 BELFIN DR, AUSTIN, TX  78717","15509","BELFIN","DR","AUSTIN","TX","78717","SRR","R5","2005.0","2005-08-01 00:00:00.000","2.0","1.0","2005.0","A1","WEST ROUND ROCK MRA","1.0","1991.0","1.0","1237.0","3228.0","1.0","594.0","2.0","191.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"225891","R413790","R-16-3738-0000-0013","S7654 - Davis Spring Sec 6-c, Lot 13","S7654","S7654 - Davis Spring Sec 6-c","nan","13","CAD,CAU,GWI,J01,RFM,SRR,W09","4-6608","1024635.0","753363.0","252000.0","772635.0","0.0","684875.0","684875.0","135000.0","549875.0","0.0","3710.0","R251501D","R251501D - Avery Ranch South","14904 SOLERA DR, AUSTIN, TX  78717","14904","SOLERA","DR","AUSTIN","TX","78717","SRR","R5","2002.0","2018-12-10 00:00:00.000","3.0","1.0","2002.0","A1","WEST ROUND ROCK MRA","1.0","3353.0","1.0","357.0","3710.0","1.0","400.0","1.0","129.0","2022-04-13 04:00:02.307","VALID","1","470","1","260","nan","nan","nan","nan","nan"
"233094","R424397","R-16-3023-000B-0034","S7999 - Avery South Sec 1 Ph 2, BLOCK B, Lot 34","S7999","S7999 - Avery South Sec 1 Ph 2","B","34","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","633560.0","445324.0","130000.0","503560.0","0.0","424249.0","404840.0","89000.0","335249.0","0.0","2121.0","R251501D","R251501D - Avery Ranch South","15716 PASATIEMPO CT, AUSTIN, TX  78717","15716","PASATIEMPO","CT","AUSTIN","TX","78717","SRR","R5","2003.0","2003-05-15 00:00:00.000","2.0","","2003.0","A1","WEST ROUND ROCK MRA","1.0","2121.0","","0.0","2121.0","1.0","460.0","1.0","47.0","2022-04-13 04:00:02.307","INVALID","nan","nan","1","305","nan","nan","nan","nan","nan"
"233124","R424427","R-16-3023-000F-0008","S7999 - Avery South Sec 1 Ph 2, BLOCK F, Lot 8","S7999","S7999 - Avery South Sec 1 Ph 2","F","8","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","744161.0","498419.0","130000.0","614161.0","0.0","472812.0","453108.0","89000.0","383812.0","0.0","2746.0","R251501D","R251501D - Avery Ranch South","9716 PASATIEMPO DR, AUSTIN, TX  78717","9716","PASATIEMPO","DR","AUSTIN","TX","78717","SRR","R5","2004.0","2005-01-19 00:00:00.000","2.0","1.0","2004.0","A1","WEST ROUND ROCK MRA","1.0","1356.0","1.0","1390.0","2746.0","1.0","440.0","2.0","142.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"255614","R454029","R-16-3026-000A-0003","S8586 - AVERY SOUTH SEC 2 PH 2, BLOCK A, Lot 3","S8586","S8586 - AVERY SOUTH SEC 2 PH 2","A","3","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","749828.0","517413.0","155000.0","594828.0","0.0","470375.0","470375.0","104000.0","366375.0","0.0","2613.0","R251501D","R251501D - Avery Ranch South","15517 BELFIN DR, AUSTIN, TX  78717","15517","BELFIN","DR","AUSTIN","TX","78717","SRR","R5","2005.0","2019-12-10 00:00:00.000","2.0","1.0","2005.0","A1","WEST ROUND ROCK MRA","1.0","1327.0","1.0","1286.0","2613.0","1.0","480.0","1.0","32.0","2022-04-13 04:00:02.307","VALID","nan","nan","1","95","nan","nan","nan","nan","nan"
"255643","R454058","R-16-3026-000C-0008","S8586 - AVERY SOUTH SEC 2 PH 2, BLOCK C, Lot 8","S8586","S8586 - AVERY SOUTH SEC 2 PH 2","C","8","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","829626.0","584586.0","153000.0","676626.0","0.0","562924.0","531442.0","106000.0","456924.0","0.0","3346.0","R251501D","R251501D - Avery Ranch South","15701 BELFIN DR, AUSTIN, TX  78717","15701","BELFIN","DR","AUSTIN","TX","78717","SRR","R5","2005.0","2005-12-16 00:00:00.000","3.0","1.0","2005.0","A1","WEST ROUND ROCK MRA","1.0","1540.0","1.0","1806.0","3346.0","1.0","380.0","2.0","165.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"255650","R454065","R-16-3026-000D-0014","S8586 - AVERY SOUTH SEC 2 PH 2, BLOCK D, Lot 14","S8586","S8586 - AVERY SOUTH SEC 2 PH 2","D","14","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-6608","763614.0","518662.0","153000.0","610614.0","0.0","486273.0","471511.0","106000.0","380273.0","0.0","2711.0","R251501D","R251501D - Avery Ranch South","15813 BELFIN DR, AUSTIN, TX  78717","15813","BELFIN","DR","AUSTIN","TX","78717","SRR","R5","2005.0","2006-02-24 00:00:00.000","3.0","","2005.0","A1","WEST ROUND ROCK MRA","1.0","1361.0","1.0","1350.0","2711.0","1.0","380.0","2.0","157.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"271272","R470316","R-16-3091-000F-0001","S8884 - AVERY SOUTH SEC 2 PH 3, BLOCK F, Lot 1","S8884","S8884 - AVERY SOUTH SEC 2 PH 3","F","1","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","750901.0","497874.0","145000.0","605901.0","0.0","483779.0","452613.0","103000.0","380779.0","0.0","2699.0","R251501D","R251501D - Avery Ranch South","15420 FERNHILL DR, AUSTIN, TX  78717","15420","FERNHILL","DR","AUSTIN","TX","78717","SRR","R5","2007.0","2007-05-15 00:00:00.000","3.0","","2007.0","A1","WEST ROUND ROCK MRA","1.0","1365.0","1.0","1334.0","2699.0","1.0","400.0","1.0","36.0","2022-04-13 04:00:02.307","nan","nan","nan","1","103","nan","nan","nan","nan","nan"
"271288","R470332","R-16-3093-000B-0010","S8944 - AVERY SOUTH SEC 2 PH 5, BLOCK B, Lot 10","S8944","S8944 - AVERY SOUTH SEC 2 PH 5","B","10","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-6608","850976.0","642763.0","153000.0","697976.0","0.0","601910.0","584330.0","106000.0","495910.0","0.0","3177.0","R251501D","R251501D - Avery Ranch South","9709 SPANISH WELLS DR, AUSTIN, TX  78717","9709","SPANISH WELLS","DR","AUSTIN","TX","78717","SRR","R5","2006.0","2016-07-06 00:00:00.000","3.0","1.0","2006.0","A1","WEST ROUND ROCK MRA","1.0","1951.0","1.0","1226.0","3177.0","1.0","700.0","1.0","95.0","2022-04-13 04:00:02.307","VALID","1","401","1","216","nan","nan","nan","nan","nan"
"271608","R470660","R-16-3094-000K-0023","S8945 - AVERY SOUTH SEC 2 PH 6, BLOCK K, Lot 23","S8945","S8945 - AVERY SOUTH SEC 2 PH 6","K","23","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","693625.0","463279.0","155000.0","538625.0","0.0","421163.0","421163.0","104000.0","317163.0","0.0","2744.0","R251501D","R251501D - Avery Ranch South","9516 STANWICH DR, AUSTIN, TX  78717","9516","STANWICH","DR","AUSTIN","TX","78717","SRR","R4","2007.0","2010-01-29 00:00:00.000","2.0","1.0","2007.0","A1","WEST ROUND ROCK MRA","1.0","1162.0","1.0","1582.0","2744.0","1.0","420.0","2.0","260.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"255632","R454047","R-16-3026-000B-0030","S8586 - AVERY SOUTH SEC 2 PH 2, BLOCK B, Lot 30","S8586","S8586 - AVERY SOUTH SEC 2 PH 2","B","30","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-6608","715239.0","521895.0","153000.0","562239.0","0.0","474450.0","474450.0","106000.0","368450.0","0.0","2415.0","R251501D","R251501D - Avery Ranch South","9225 CASTLE PINES DR, AUSTIN, TX  78717","9225","CASTLE PINES","DR","AUSTIN","TX","78717","SRR","R5","2005.0","2020-04-15 00:00:00.000","2.0","","2005.0","A1","WEST ROUND ROCK MRA","1.0","2415.0","","0.0","2415.0","1.0","420.0","2.0","397.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"255633","R454048","R-16-3026-000B-0031","S8586 - AVERY SOUTH SEC 2 PH 2, BLOCK B, Lot 31","S8586","S8586 - AVERY SOUTH SEC 2 PH 2","B","31","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-6608","762325.0","537958.0","153000.0","609325.0","0.0","519298.0","489053.0","106000.0","413298.0","0.0","2903.0","R251501D","R251501D - Avery Ranch South","9229 CASTLE PINES DR, AUSTIN, TX  78717","9229","CASTLE PINES","DR","AUSTIN","TX","78717","SRR","R5","2006.0","2019-04-17 00:00:00.000","2.0","1.0","2006.0","A1","WEST ROUND ROCK MRA","1.0","1657.0","1.0","1246.0","2903.0","1.0","462.0","2.0","91.0","2022-04-13 04:00:02.307","VALID","nan","nan","1","168","nan","nan","nan","nan","nan"
"255669","R454084","R-16-3026-000F-0020","S8586 - AVERY SOUTH SEC 2 PH 2, BLOCK F, Lot 20","S8586","S8586 - AVERY SOUTH SEC 2 PH 2","F","20","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","809193.0","589945.0","153000.0","656193.0","0.0","573523.0","536314.0","106000.0","467523.0","0.0","3190.0","R251501D","R251501D - Avery Ranch South","15524 BELFIN DR, AUSTIN, TX  78717","15524","BELFIN","DR","AUSTIN","TX","78717","SRR","R5","2005.0","2013-09-30 00:00:00.000","2.0","","2005.0","A1","WEST ROUND ROCK MRA","1.0","2498.0","1.0","692.0","3190.0","1.0","680.0","2.0","174.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"255704","R454121","R-16-3025-000J-0007","S8536 - AVERY SOUTH SEC 2 PH 1, BLOCK J, Lot 7","S8536","S8536 - AVERY SOUTH SEC 2 PH 1","J","7","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","631307.0","429865.0","130000.0","501307.0","0.0","390786.0","390786.0","89000.0","301786.0","0.0","2504.0","R251501D","R251501D - Avery Ranch South","9425 CASTLE PINES DR, AUSTIN, TX  78717","9425","CASTLE PINES","DR","AUSTIN","TX","78717","SRR","R4","2005.0","2014-03-21 00:00:00.000","2.0","1.0","2005.0","A1","WEST ROUND ROCK MRA","1.0","1178.0","1.0","1326.0","2504.0","1.0","420.0","2.0","130.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"255709","R454126","R-16-3025-000J-0012","S8536 - AVERY SOUTH SEC 2 PH 1, BLOCK J, Lot 12","S8536","S8536 - AVERY SOUTH SEC 2 PH 1","J","12","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","569915.0","396713.0","130000.0","439915.0","0.0","360702.0","360648.0","89000.0","271702.0","0.0","2063.0","R251501D","R251501D - Avery Ranch South","15005 FERNHILL DR, AUSTIN, TX  78717","15005","FERNHILL","DR","AUSTIN","TX","78717","SRR","R4","2005.0","2011-08-03 00:00:00.000","2.0","","2005.0","A1","WEST ROUND ROCK MRA","1.0","2063.0","","0.0","2063.0","1.0","420.0","2.0","288.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"255722","R454139","R-16-3025-000L-0015","S8536 - AVERY SOUTH SEC 2 PH 1, BLOCK L, Lot 15","S8536","S8536 - AVERY SOUTH SEC 2 PH 1","L","15","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","587852.0","587852.0","130000.0","457852.0","0.0","386379.0","386379.0","89000.0","297379.0","0.0","2335.0","R251501D","R251501D - Avery Ranch South","9508 CASTLE PINES DR, AUSTIN, TX  78717","9508","CASTLE PINES","DR","AUSTIN","TX","78717","SRR","R4","2005.0","2014-03-02 00:00:00.000","2.0","","2005.0","A1","WEST ROUND ROCK MRA","1.0","2335.0","","0.0","2335.0","1.0","441.0","2.0","301.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"255726","R454143","R-16-3025-000L-0019","S8536 - AVERY SOUTH SEC 2 PH 1, BLOCK L, Lot 19","S8536","S8536 - AVERY SOUTH SEC 2 PH 1","L","19","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","507668.0","353538.0","130000.0","377668.0","0.0","325789.0","321398.0","89000.0","236789.0","0.0","1697.0","R251501D","R251501D - Avery Ranch South","9524 CASTLE PINES DR, AUSTIN, TX  78717","9524","CASTLE PINES","DR","AUSTIN","TX","78717","SRR","R4","2004.0","2012-05-31 00:00:00.000","2.0","","2004.0","A1","WEST ROUND ROCK MRA","1.0","1697.0","","0.0","1697.0","1.0","409.0","1.0","84.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","3.000000","nan"
"255739","R454156","R-16-3025-000M-0007","S8536 - AVERY SOUTH SEC 2 PH 1, BLOCK M, Lot 7","S8536","S8536 - AVERY SOUTH SEC 2 PH 1","M","7","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","610798.0","423413.0","153000.0","457798.0","0.0","394940.0","384921.0","106000.0","288940.0","0.0","2258.0","R251501D","R251501D - Avery Ranch South","9525 CASTLE PINES DR, AUSTIN, TX  78717","9525","CASTLE PINES","DR","AUSTIN","TX","78717","SRR","R4","2004.0","2008-04-28 00:00:00.000","2.0","","2004.0","A1","WEST ROUND ROCK MRA","1.0","2258.0","","0.0","2258.0","1.0","484.0","2.0","310.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"255671","R454086","R-16-3026-000F-0022","S8586 - AVERY SOUTH SEC 2 PH 2, BLOCK F, Lot 22","S8586","S8586 - AVERY SOUTH SEC 2 PH 2","F","22","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","872832.0","872832.0","153000.0","719832.0","0.0","603371.0","603371.0","106000.0","497371.0","0.0","3731.0","R251501D","R251501D - Avery Ranch South","15516 BELFIN DR, AUSTIN, TX  78717","15516","BELFIN","DR","AUSTIN","TX","78717","SRR","R5","2005.0","2019-07-23 00:00:00.000","4.0","1.0","2005.0","A1","WEST ROUND ROCK MRA","1.0","2250.0","1.0","1481.0","3731.0","1.0","449.0","1.0","102.0","2022-04-13 04:00:02.307","INVALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"255678","R454093","R-16-3026-000G-0005","S8586 - AVERY SOUTH SEC 2 PH 2, BLOCK G, Lot 5","S8586","S8586 - AVERY SOUTH SEC 2 PH 2","G","5","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","816064.0","595862.0","153000.0","663064.0","0.0","561841.0","541693.0","106000.0","455841.0","0.0","3247.0","R251501D","R251501D - Avery Ranch South","15716 BELFIN DR, AUSTIN, TX  78717","15716","BELFIN","DR","AUSTIN","TX","78717","SRR","R5","2005.0","2005-11-04 00:00:00.000","3.0","1.0","2005.0","A1","WEST ROUND ROCK MRA","1.0","1970.0","1.0","1277.0","3247.0","1.0","640.0","2.0","150.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"255681","R454096","R-16-3026-000G-0008","S8586 - AVERY SOUTH SEC 2 PH 2, BLOCK G, Lot 8","S8586","S8586 - AVERY SOUTH SEC 2 PH 2","G","8","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","746028.0","510303.0","153000.0","593028.0","0.0","482771.0","463912.0","106000.0","376771.0","0.0","2496.0","R251501D","R251501D - Avery Ranch South","15704 BELFIN DR, AUSTIN, TX  78717","15704","BELFIN","DR","AUSTIN","TX","78717","SRR","R5","2005.0","2020-09-18 00:00:00.000","2.0","","2005.0","A1","WEST ROUND ROCK MRA","1.0","2496.0","","0.0","2496.0","1.0","480.0","2.0","333.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"255742","R454159","R-16-3025-000M-0010","S8536 - AVERY SOUTH SEC 2 PH 1, BLOCK M, Lot 10","S8536","S8536 - AVERY SOUTH SEC 2 PH 1","M","10","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","726206.0","512691.0","145000.0","581206.0","0.0","502962.0","466083.0","103000.0","399962.0","0.0","3324.0","R251501D","R251501D - Avery Ranch South","9513 CASTLE PINES DR, AUSTIN, TX  78717","9513","CASTLE PINES","DR","AUSTIN","TX","78717","SRR","R4","2005.0","2009-02-26 00:00:00.000","2.0","1.0","2005.0","A1","WEST ROUND ROCK MRA","1.0","1796.0","1.0","1528.0","3324.0","1.0","504.0","2.0","223.0","2022-04-13 04:00:02.307","VALID","nan","nan","1","77","nan","nan","nan","nan","nan"
"272124","R471183","R-16-3092-000I-0014","S8894 - AVERY SOUTH SEC 2 PH 4, BLOCK I, Lot 14","S8894","S8894 - AVERY SOUTH SEC 2 PH 4","I","14","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","854571.0","620303.0","145000.0","709571.0","0.0","592083.0","563912.0","103000.0","489083.0","0.0","3467.0","R251501D","R251501D - Avery Ranch South","9816 MORGAN CREEK DR, AUSTIN, TX  78717","9816","MORGAN CREEK","DR","AUSTIN","TX","78717","SRR","R5","2006.0","2007-03-19 00:00:00.000","3.0","1.0","2006.0","A1","WEST ROUND ROCK MRA","1.0","2111.0","1.0","1356.0","3467.0","1.0","420.0","2.0","157.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"272133","R471192","R-16-3092-000L-0009","S8894 - AVERY SOUTH SEC 2 PH 4, BLOCK L, Lot 9","S8894","S8894 - AVERY SOUTH SEC 2 PH 4","L","9","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","821042.0","593259.0","130000.0","691042.0","0.0","555948.0","539326.0","89000.0","466948.0","0.0","3460.0","R251501D","R251501D - Avery Ranch South","9728 MORGAN CREEK DR, AUSTIN, TX  78717","9728","MORGAN CREEK","DR","AUSTIN","TX","78717","SRR","R5","2006.0","2006-09-19 00:00:00.000","3.0","1.0","2006.0","A1","WEST ROUND ROCK MRA","1.0","2081.0","1.0","1379.0","3460.0","1.0","462.0","2.0","177.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"272135","R471194","R-16-3092-000L-0011","S8894 - AVERY SOUTH SEC 2 PH 4, BLOCK L, Lot 11","S8894","S8894 - AVERY SOUTH SEC 2 PH 4","L","11","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","793333.0","533288.0","145000.0","648333.0","0.0","536493.0","484807.0","103000.0","433493.0","0.0","2947.0","R251501D","R251501D - Avery Ranch South","9736 MORGAN CREEK DR, AUSTIN, TX  78717","9736","MORGAN CREEK","DR","AUSTIN","TX","78717","SRR","R5","2006.0","2018-11-14 00:00:00.000","2.0","1.0","2006.0","A1","WEST ROUND ROCK MRA","1.0","1713.0","1.0","1234.0","2947.0","1.0","542.0","2.0","171.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"223827","R411719","R-16-3022-000E-0021","S7903 - Avery South Sec 1 Ph 1 (resub Pts Blk A,E,I&j), BLOCK E, Lot 21","S7903","S7903 - Avery South Sec 1 Ph 1 (resub Pts Blk A,E,I&j)","E","21","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","600507.0","419562.0","130000.0","470507.0","0.0","383473.0","381420.0","89000.0","294473.0","0.0","1848.0","R251501D","R251501D - Avery Ranch South","15624 FISHER ISLAND DR, AUSTIN, TX  78717","15624","FISHER ISLAND","DR","AUSTIN","TX","78717","SRR","R5","2002.0","2011-11-09 00:00:00.000","2.0","","2002.0","A1","WEST ROUND ROCK MRA","1.0","1848.0","","0.0","1848.0","1.0","420.0","2.0","337.0","2022-04-13 04:00:02.307","INVALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"223893","R411785","R-16-3022-000K-0005","S7704 - Avery South Sec 1 Ph 1, BLOCK K, Lot 5","S7704","S7704 - Avery South Sec 1 Ph 1","K","5","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","868982.0","625744.0","145000.0","723982.0","0.0","600314.0","568858.0","103000.0","497314.0","0.0","3566.0","R251501D","R251501D - Avery Ranch South","15513 FISHER ISLAND DR, AUSTIN, TX  78717","15513","FISHER ISLAND","DR","AUSTIN","TX","78717","SRR","R5","2004.0","2004-04-02 00:00:00.000","2.0","1.0","2004.0","A1","WEST ROUND ROCK MRA","1.0","2167.0","1.0","1399.0","3566.0","1.0","752.0","2.0","212.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","1","216","nan","nan"
"223908","R411800","R-16-3022-000N-0010","S7704 - Avery South Sec 1 Ph 1, BLOCK N, Lot 10","S7704","S7704 - Avery South Sec 1 Ph 1","N","10","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","853136.0","594702.0","153000.0","700136.0","0.0","590045.0","540638.0","106000.0","484045.0","0.0","3382.0","R251501D","R251501D - Avery Ranch South","15317 MORGAN CREEK CT, AUSTIN, TX  78717","15317","MORGAN CREEK","CT","AUSTIN","TX","78717","SRR","R5","2002.0","2015-07-08 00:00:00.000","2.0","","2002.0","A1","WEST ROUND ROCK MRA","1.0","3382.0","","0.0","3382.0","2.0","657.0","1.0","108.0","2022-04-13 04:00:02.307","VALID","nan","nan","2","638","nan","nan","nan","nan","nan"
